Target Distance: 20, Step Size: 0.001
25806: (x,y) = (9.07983, 16.4062)
25807: (x,y) = (9.07903, 16.4068)
25808: (x,y) = (9.07914, 16.4078)
25809: (x,y) = (9.07931, 16.4088)
25810: (x,y) = (9.07945, 16.4098)
25811: (x,y) = (9.08008, 16.4106)
25812: (x,y) = (9.07909, 16.4107)
25813: (x,y) = (9.08005, 16.4109)
25814: (x,y) = (9.07929, 16.4116)
25815: (x,y) = (9.08019, 16.412)
25816: (x,y) = (9.07919, 16.4121)
25817: (x,y) = (9.08019, 16.4122)
25818: (x,y) = (9.07974, 16.4131)
25819: (x,y) = (9.08074, 16.4131)
25820: (x,y) = (9.08001, 16.4137)
25821: (x,y) = (9.07901, 16.4138)
25822: (x,y) = (9.07996, 16.4141)
25823: (x,y) = (9.07989, 16.4151)
25824: (x,y) = (9.07975, 16.4161)
25825: (x,y) = (9.08063, 16.4166)
25826: (x,y) = (9.08001, 16.4174)
25827: (x,y) = (9.0798, 16.4184)
25828: (x,y) = (9.07998, 16.4194)
25829: (x,y) = (9.07952, 16.4202)
25830: (x,y) = (9.08049, 16.4205)
25831: (x,y) = (9.08011, 16.4215)
25832: (x,y) = (9.07912, 16.4216)
25833: (x,y) = (9.08006, 16.4219)
25834: (x,y) = (9.08002, 16.4229)
25835: (x,y) = (9.07918, 16.4235)
25836: (x,y) = (9.07979, 16.4242)
25837: (x,y) = (9.08004, 16.4252)
25838: (x,y) = (9.07907, 16.4255)
25839: (x,y) = (9.07977, 16.4262)
25840: (x,y) = (9.08062, 16.4267)
25841: (x,y) = (9.08006, 16.4276)
25842: (x,y) = (9.07968, 16.4285)
25843: (x,y) = (9.08068, 16.4286)
25844: (x,y) = (9.07969, 16.4287)
25845: (x,y) = (9.08068, 16.4289)
25846: (x,y) = (9.08019, 16.4297)
25847: (x,y) = (9.07927, 16.4301)
25848: (x,y) = (9.07939, 16.4311)
25849: (x,y) = (9.08035, 16.4314)
25850: (x,y) = (9.07938, 16.4316)
25851: (x,y) = (9.08036, 16.4318)
25852: (x,y) = (9.07952, 16.4323)
25853: (x,y) = (9.07991, 16.4333)
25854: (x,y) = (9.07983, 16.4343)
25855: (x,y) = (9.07886, 16.4345)
25856: (x,y) = (9.07981, 16.4348)
25857: (x,y) = (9.07912, 16.4355)
25858: (x,y) = (9.07988, 16.4362)
25859: (x,y) = (9.07932, 16.437)
25860: (x,y) = (9.07975, 16.4379)
25861: (x,y) = (9.0806, 16.4384)
25862: (x,y) = (9.0802, 16.4394)
25863: (x,y) = (9.07987, 16.4403)
25864: (x,y) = (9.07897, 16.4407)
25865: (x,y) = (9.07994, 16.441)
25866: (x,y) = (9.07941, 16.4419)
25867: (x,y) = (9.07996, 16.4427)
25868: (x,y) = (9.07974, 16.4437)
25869: (x,y) = (9.08067, 16.444)
25870: (x,y) = (9.0799, 16.4447)
25871: (x,y) = (9.07894, 16.445)
25872: (x,y) = (9.07907, 16.446)
25873: (x,y) = (9.07972, 16.4467)
25874: (x,y) = (9.0807, 16.4469)
25875: (x,y) = (9.08038, 16.4479)
25876: (x,y) = (9.07997, 16.4488)
25877: (x,y) = (9.07941, 16.4496)
25878: (x,y) = (9.07962, 16.4506)
25879: (x,y) = (9.08006, 16.4515)
25880: (x,y) = (9.07909, 16.4517)
25881: (x,y) = (9.07971, 16.4525)
25882: (x,y) = (9.08019, 16.4534)
25883: (x,y) = (9.07923, 16.4537)
25884: (x,y) = (9.0802, 16.4539)
25885: (x,y) = (9.07985, 16.4548)
25886: (x,y) = (9.07924, 16.4556)
25887: (x,y) = (9.07955, 16.4566)
25888: (x,y) = (9.07986, 16.4575)
25889: (x,y) = (9.07905, 16.4581)
25890: (x,y) = (9.08004, 16.4583)
25891: (x,y) = (9.07912, 16.4586)
25892: (x,y) = (9.07973, 16.4594)
25893: (x,y) = (9.08035, 16.4602)
25894: (x,y) = (9.07946, 16.4607)
25895: (x,y) = (9.08002, 16.4615)
25896: (x,y) = (9.07943, 16.4623)
25897: (x,y) = (9.07957, 16.4633)
25898: (x,y) = (9.08043, 16.4638)
25899: (x,y) = (9.07974, 16.4645)
25900: (x,y) = (9.08074, 16.4646)
25901: (x,y) = (9.07996, 16.4652)
25902: (x,y) = (9.07957, 16.4661)
25903: (x,y) = (9.07964, 16.4671)
25904: (x,y) = (9.07969, 16.4681)
25905: (x,y) = (9.08047, 16.4687)
25906: (x,y) = (9.08047, 16.4697)
25907: (x,y) = (9.0803, 16.4707)
25908: (x,y) = (9.08024, 16.4717)
25909: (x,y) = (9.07925, 16.4718)
25910: (x,y) = (9.07928, 16.4728)
25911: (x,y) = (9.07962, 16.4737)
25912: (x,y) = (9.08062, 16.4738)
25913: (x,y) = (9.08057, 16.4748)
25914: (x,y) = (9.07964, 16.4752)
25915: (x,y) = (9.07973, 16.4762)
25916: (x,y) = (9.0802, 16.4771)
25917: (x,y) = (9.08006, 16.4781)
25918: (x,y) = (9.07973, 16.479)
25919: (x,y) = (9.07985, 16.48)
25920: (x,y) = (9.07937, 16.4809)
25921: (x,y) = (9.07973, 16.4818)
25922: (x,y) = (9.0807, 16.4821)
25923: (x,y) = (9.07974, 16.4824)
25924: (x,y) = (9.0807, 16.4826)
25925: (x,y) = (9.08006, 16.4834)
25926: (x,y) = (9.07916, 16.4838)
25927: (x,y) = (9.07981, 16.4846)
25928: (x,y) = (9.08078, 16.4848)
25929: (x,y) = (9.07998, 16.4854)
25930: (x,y) = (9.07935, 16.4862)
25931: (x,y) = (9.07981, 16.4871)
25932: (x,y) = (9.07907, 16.4877)
25933: (x,y) = (9.07967, 16.4885)
25934: (x,y) = (9.08011, 16.4894)
25935: (x,y) = (9.07961, 16.4903)
25936: (x,y) = (9.07994, 16.4912)
25937: (x,y) = (9.07966, 16.4922)
25938: (x,y) = (9.07977, 16.4932)
25939: (x,y) = (9.08074, 16.4934)
25940: (x,y) = (9.07975, 16.4935)
25941: (x,y) = (9.08055, 16.4941)
25942: (x,y) = (9.08, 16.4949)
25943: (x,y) = (9.07903, 16.4952)
25944: (x,y) = (9.07956, 16.496)
25945: (x,y) = (9.07971, 16.497)
25946: (x,y) = (9.07985, 16.498)
25947: (x,y) = (9.07891, 16.4983)
25948: (x,y) = (9.07969, 16.499)
25949: (x,y) = (9.08066, 16.4992)
25950: (x,y) = (9.08, 16.5)
25951: (x,y) = (9.07945, 16.5008)
25952: (x,y) = (9.07961, 16.5018)
25953: (x,y) = (9.08052, 16.5022)
25954: (x,y) = (9.08002, 16.5031)
25955: (x,y) = (9.07914, 16.5036)
25956: (x,y) = (9.08003, 16.504)
25957: (x,y) = (9.07945, 16.5049)
25958: (x,y) = (9.08023, 16.5055)
25959: (x,y) = (9.0793, 16.5059)
25960: (x,y) = (9.08029, 16.506)
25961: (x,y) = (9.0793, 16.5061)
25962: (x,y) = (9.0803, 16.5062)
25963: (x,y) = (9.07999, 16.5072)
25964: (x,y) = (9.079, 16.5073)
25965: (x,y) = (9.07942, 16.5082)
25966: (x,y) = (9.07946, 16.5092)
25967: (x,y) = (9.08046, 16.5092)
25968: (x,y) = (9.07993, 16.5101)
25969: (x,y) = (9.07928, 16.5108)
25970: (x,y) = (9.08025, 16.5111)
25971: (x,y) = (9.07925, 16.5111)
25972: (x,y) = (9.07959, 16.5121)
25973: (x,y) = (9.0804, 16.5127)
25974: (x,y) = (9.07953, 16.5132)
25975: (x,y) = (9.08051, 16.5134)
25976: (x,y) = (9.07956, 16.5137)
25977: (x,y) = (9.08056, 16.5138)
25978: (x,y) = (9.08031, 16.5148)
25979: (x,y) = (9.07936, 16.5151)
25980: (x,y) = (9.07989, 16.5159)
25981: (x,y) = (9.07965, 16.5169)
25982: (x,y) = (9.07974, 16.5179)
25983: (x,y) = (9.07995, 16.5189)
25984: (x,y) = (9.07919, 16.5196)
25985: (x,y) = (9.08019, 16.5196)
25986: (x,y) = (9.08017, 16.5206)
25987: (x,y) = (9.07921, 16.5209)
25988: (x,y) = (9.07956, 16.5219)
25989: (x,y) = (9.08019, 16.5226)
25990: (x,y) = (9.07921, 16.5229)
25991: (x,y) = (9.08018, 16.5231)
25992: (x,y) = (9.07962, 16.5239)
25993: (x,y) = (9.08014, 16.5248)
25994: (x,y) = (9.07961, 16.5256)
25995: (x,y) = (9.08053, 16.526)
25996: (x,y) = (9.08006, 16.5269)
25997: (x,y) = (9.07954, 16.5277)
25998: (x,y) = (9.08019, 16.5285)
25999: (x,y) = (9.07975, 16.5294)
26000: (x,y) = (9.08009, 16.5303)
26001: (x,y) = (9.07968, 16.5313)
26002: (x,y) = (9.08037, 16.532)
26003: (x,y) = (9.07941, 16.5323)
26004: (x,y) = (9.08037, 16.5326)
26005: (x,y) = (9.0799, 16.5335)
26006: (x,y) = (9.07952, 16.5344)
26007: (x,y) = (9.08023, 16.5351)
26008: (x,y) = (9.07961, 16.5359)
26009: (x,y) = (9.0804, 16.5365)
26010: (x,y) = (9.08023, 16.5375)
26011: (x,y) = (9.08012, 16.5385)
26012: (x,y) = (9.07942, 16.5392)
26013: (x,y) = (9.08008, 16.5399)
26014: (x,y) = (9.07968, 16.5408)
26015: (x,y) = (9.08051, 16.5414)
26016: (x,y) = (9.0802, 16.5424)
26017: (x,y) = (9.07982, 16.5433)
26018: (x,y) = (9.07896, 16.5438)
26019: (x,y) = (9.07996, 16.5438)
26020: (x,y) = (9.07896, 16.5439)
26021: (x,y) = (9.0799, 16.5443)
26022: (x,y) = (9.0789, 16.5443)
26023: (x,y) = (9.07988, 16.5445)
26024: (x,y) = (9.07891, 16.5448)
26025: (x,y) = (9.0799, 16.5449)
26026: (x,y) = (9.07919, 16.5456)
26027: (x,y) = (9.07967, 16.5465)
26028: (x,y) = (9.08014, 16.5474)
26029: (x,y) = (9.07936, 16.548)
26030: (x,y) = (9.08025, 16.5485)
26031: (x,y) = (9.07926, 16.5486)
26032: (x,y) = (9.07947, 16.5496)
26033: (x,y) = (9.07948, 16.5506)
26034: (x,y) = (9.07973, 16.5516)
26035: (x,y) = (9.08067, 16.5519)
26036: (x,y) = (9.07987, 16.5525)
26037: (x,y) = (9.07922, 16.5533)
26038: (x,y) = (9.07996, 16.554)
26039: (x,y) = (9.07901, 16.5543)
26040: (x,y) = (9.07981, 16.5549)
26041: (x,y) = (9.08032, 16.5558)
26042: (x,y) = (9.08002, 16.5567)
26043: (x,y) = (9.07902, 16.5567)
26044: (x,y) = (9.07941, 16.5576)
26045: (x,y) = (9.07989, 16.5585)
26046: (x,y) = (9.07986, 16.5595)
26047: (x,y) = (9.07945, 16.5604)
26048: (x,y) = (9.07992, 16.5613)
26049: (x,y) = (9.0792, 16.562)
26050: (x,y) = (9.0797, 16.5629)
26051: (x,y) = (9.08038, 16.5636)
26052: (x,y) = (9.07978, 16.5644)
26053: (x,y) = (9.08071, 16.5648)
26054: (x,y) = (9.08024, 16.5656)
26055: (x,y) = (9.07966, 16.5665)
26056: (x,y) = (9.08057, 16.5669)
26057: (x,y) = (9.0805, 16.5679)
26058: (x,y) = (9.07986, 16.5686)
26059: (x,y) = (9.07947, 16.5695)
26060: (x,y) = (9.08045, 16.5697)
26061: (x,y) = (9.0795, 16.57)
26062: (x,y) = (9.08035, 16.5706)
26063: (x,y) = (9.07936, 16.5707)
26064: (x,y) = (9.08012, 16.5713)
26065: (x,y) = (9.07944, 16.5721)
26066: (x,y) = (9.0796, 16.573)
26067: (x,y) = (9.07963, 16.574)
26068: (x,y) = (9.08047, 16.5746)
26069: (x,y) = (9.07947, 16.5746)
26070: (x,y) = (9.08021, 16.5753)
26071: (x,y) = (9.07941, 16.5759)
26072: (x,y) = (9.08017, 16.5765)
26073: (x,y) = (9.07942, 16.5772)
26074: (x,y) = (9.08042, 16.5772)
26075: (x,y) = (9.08011, 16.5781)
26076: (x,y) = (9.07956, 16.579)
26077: (x,y) = (9.08056, 16.5791)
26078: (x,y) = (9.07988, 16.5798)
26079: (x,y) = (9.07925, 16.5806)
26080: (x,y) = (9.07969, 16.5815)
26081: (x,y) = (9.08, 16.5824)
26082: (x,y) = (9.079, 16.5825)
26083: (x,y) = (9.07919, 16.5835)
26084: (x,y) = (9.08002, 16.584)
26085: (x,y) = (9.07919, 16.5846)
26086: (x,y) = (9.07963, 16.5855)
26087: (x,y) = (9.08061, 16.5857)
26088: (x,y) = (9.08008, 16.5865)
26089: (x,y) = (9.07951, 16.5873)
26090: (x,y) = (9.08051, 16.5874)
26091: (x,y) = (9.07972, 16.588)
26092: (x,y) = (9.0807, 16.5882)
26093: (x,y) = (9.07991, 16.5888)
26094: (x,y) = (9.07935, 16.5896)
26095: (x,y) = (9.07975, 16.5906)
26096: (x,y) = (9.08071, 16.5908)
26097: (x,y) = (9.07973, 16.591)
26098: (x,y) = (9.08066, 16.5914)
26099: (x,y) = (9.08016, 16.5923)
26100: (x,y) = (9.07924, 16.5926)
26101: (x,y) = (9.08021, 16.5929)
26102: (x,y) = (9.07967, 16.5937)
26103: (x,y) = (9.0803, 16.5945)
26104: (x,y) = (9.08007, 16.5955)
26105: (x,y) = (9.07973, 16.5964)
26106: (x,y) = (9.0803, 16.5972)
26107: (x,y) = (9.07936, 16.5976)
26108: (x,y) = (9.08036, 16.5976)
26109: (x,y) = (9.07967, 16.5983)
26110: (x,y) = (9.08066, 16.5985)
26111: (x,y) = (9.08066, 16.5995)
26112: (x,y) = (9.07967, 16.5996)
26113: (x,y) = (9.0805, 16.6002)
26114: (x,y) = (9.07961, 16.6006)
26115: (x,y) = (9.07966, 16.6016)
26116: (x,y) = (9.07979, 16.6026)
26117: (x,y) = (9.07994, 16.6036)
26118: (x,y) = (9.0791, 16.6042)
26119: (x,y) = (9.07954, 16.6051)
26120: (x,y) = (9.08029, 16.6057)
26121: (x,y) = (9.07946, 16.6063)
26122: (x,y) = (9.08045, 16.6064)
26123: (x,y) = (9.0799, 16.6073)
26124: (x,y) = (9.0792, 16.608)
26125: (x,y) = (9.08019, 16.6081)
26126: (x,y) = (9.07974, 16.609)
26127: (x,y) = (9.08063, 16.6094)
26128: (x,y) = (9.08016, 16.6103)
26129: (x,y) = (9.07938, 16.6109)
26130: (x,y) = (9.08026, 16.6114)
26131: (x,y) = (9.07926, 16.6114)
26132: (x,y) = (9.07947, 16.6124)
26133: (x,y) = (9.08005, 16.6132)
26134: (x,y) = (9.07998, 16.6142)
26135: (x,y) = (9.07993, 16.6152)
26136: (x,y) = (9.07895, 16.6154)
26137: (x,y) = (9.07971, 16.616)
26138: (x,y) = (9.08042, 16.6167)
26139: (x,y) = (9.07985, 16.6176)
26140: (x,y) = (9.07945, 16.6185)
26141: (x,y) = (9.08024, 16.6191)
26142: (x,y) = (9.08022, 16.6201)
26143: (x,y) = (9.07969, 16.6209)
26144: (x,y) = (9.0804, 16.6216)
26145: (x,y) = (9.07941, 16.6218)
26146: (x,y) = (9.07994, 16.6226)
26147: (x,y) = (9.07977, 16.6236)
26148: (x,y) = (9.08064, 16.6241)
26149: (x,y) = (9.07964, 16.6241)
26150: (x,y) = (9.08053, 16.6246)
26151: (x,y) = (9.08038, 16.6256)
26152: (x,y) = (9.08, 16.6265)
26153: (x,y) = (9.07926, 16.6272)
26154: (x,y) = (9.0802, 16.6275)
26155: (x,y) = (9.07922, 16.6277)
26156: (x,y) = (9.07972, 16.6286)
26157: (x,y) = (9.08013, 16.6295)
26158: (x,y) = (9.07929, 16.63)
26159: (x,y) = (9.0796, 16.631)
26160: (x,y) = (9.08038, 16.6316)
26161: (x,y) = (9.07967, 16.6323)
26162: (x,y) = (9.08043, 16.633)
26163: (x,y) = (9.07943, 16.633)
26164: (x,y) = (9.07993, 16.6339)
26165: (x,y) = (9.07946, 16.6348)
26166: (x,y) = (9.08032, 16.6353)
26167: (x,y) = (9.07963, 16.636)
26168: (x,y) = (9.08061, 16.6363)
26169: (x,y) = (9.08037, 16.6372)
26170: (x,y) = (9.07972, 16.638)
26171: (x,y) = (9.08034, 16.6388)
26172: (x,y) = (9.0796, 16.6394)
26173: (x,y) = (9.08049, 16.6399)
26174: (x,y) = (9.08031, 16.6409)
26175: (x,y) = (9.07954, 16.6415)
26176: (x,y) = (9.07957, 16.6425)
26177: (x,y) = (9.08021, 16.6433)
26178: (x,y) = (9.07928, 16.6436)
26179: (x,y) = (9.08026, 16.6438)
26180: (x,y) = (9.0798, 16.6447)
26181: (x,y) = (9.0808, 16.6448)
26182: (x,y) = (9.08059, 16.6458)
26183: (x,y) = (9.07981, 16.6464)
26184: (x,y) = (9.0789, 16.6468)
26185: (x,y) = (9.07975, 16.6474)
26186: (x,y) = (9.08011, 16.6483)
26187: (x,y) = (9.07941, 16.649)
26188: (x,y) = (9.08039, 16.6492)
26189: (x,y) = (9.07974, 16.6499)
26190: (x,y) = (9.08003, 16.6509)
26191: (x,y) = (9.07916, 16.6513)
26192: (x,y) = (9.07941, 16.6523)
26193: (x,y) = (9.08041, 16.6524)
26194: (x,y) = (9.07943, 16.6526)
26195: (x,y) = (9.08013, 16.6533)
26196: (x,y) = (9.07913, 16.6534)
26197: (x,y) = (9.07918, 16.6544)
26198: (x,y) = (9.08018, 16.6544)
26199: (x,y) = (9.07922, 16.6546)
26200: (x,y) = (9.08022, 16.6547)
26201: (x,y) = (9.07932, 16.6551)
26202: (x,y) = (9.08003, 16.6558)
26203: (x,y) = (9.07905, 16.656)
26204: (x,y) = (9.08002, 16.6563)
26205: (x,y) = (9.07948, 16.6571)
26206: (x,y) = (9.08029, 16.6577)
26207: (x,y) = (9.07936, 16.6581)
26208: (x,y) = (9.08016, 16.6587)
26209: (x,y) = (9.07922, 16.659)
26210: (x,y) = (9.07986, 16.6598)
26211: (x,y) = (9.07986, 16.6608)
26212: (x,y) = (9.07899, 16.6613)
26213: (x,y) = (9.07925, 16.6622)
26214: (x,y) = (9.08019, 16.6626)
26215: (x,y) = (9.07936, 16.6631)
26216: (x,y) = (9.08029, 16.6635)
26217: (x,y) = (9.07952, 16.6641)
26218: (x,y) = (9.0804, 16.6646)
26219: (x,y) = (9.08002, 16.6655)
26220: (x,y) = (9.08001, 16.6665)
26221: (x,y) = (9.07945, 16.6674)
26222: (x,y) = (9.08038, 16.6677)
26223: (x,y) = (9.08026, 16.6687)
26224: (x,y) = (9.07963, 16.6695)
26225: (x,y) = (9.08014, 16.6704)
26226: (x,y) = (9.07933, 16.6709)
26227: (x,y) = (9.08002, 16.6716)
26228: (x,y) = (9.07924, 16.6723)
26229: (x,y) = (9.08023, 16.6724)
26230: (x,y) = (9.07949, 16.6731)
26231: (x,y) = (9.08031, 16.6737)
26232: (x,y) = (9.07945, 16.6742)
26233: (x,y) = (9.07979, 16.6751)
26234: (x,y) = (9.0805, 16.6758)
26235: (x,y) = (9.07965, 16.6764)
26236: (x,y) = (9.08047, 16.6769)
26237: (x,y) = (9.07949, 16.6771)
26238: (x,y) = (9.07992, 16.678)
26239: (x,y) = (9.07905, 16.6785)
26240: (x,y) = (9.07907, 16.6795)
26241: (x,y) = (9.07992, 16.6801)
26242: (x,y) = (9.07913, 16.6807)
26243: (x,y) = (9.08008, 16.681)
26244: (x,y) = (9.0799, 16.682)
26245: (x,y) = (9.07955, 16.6829)
26246: (x,y) = (9.08018, 16.6837)
26247: (x,y) = (9.07963, 16.6845)
26248: (x,y) = (9.08002, 16.6854)
26249: (x,y) = (9.0799, 16.6864)
26250: (x,y) = (9.07891, 16.6866)
26251: (x,y) = (9.07976, 16.6871)
26252: (x,y) = (9.08047, 16.6879)
26253: (x,y) = (9.08028, 16.6888)
26254: (x,y) = (9.08012, 16.6898)
26255: (x,y) = (9.0797, 16.6907)
26256: (x,y) = (9.08056, 16.6912)
26257: (x,y) = (9.07991, 16.692)
26258: (x,y) = (9.07899, 16.6924)
26259: (x,y) = (9.07999, 16.6925)
26260: (x,y) = (9.0798, 16.6935)
26261: (x,y) = (9.08077, 16.6937)
26262: (x,y) = (9.08021, 16.6946)
26263: (x,y) = (9.07923, 16.6948)
26264: (x,y) = (9.0793, 16.6958)
26265: (x,y) = (9.07989, 16.6966)
26266: (x,y) = (9.07985, 16.6976)
26267: (x,y) = (9.07984, 16.6986)
26268: (x,y) = (9.07955, 16.6995)
26269: (x,y) = (9.08004, 16.7004)
26270: (x,y) = (9.07918, 16.7009)
26271: (x,y) = (9.08004, 16.7014)
26272: (x,y) = (9.07942, 16.7022)
26273: (x,y) = (9.08015, 16.7029)
26274: (x,y) = (9.07991, 16.7039)
26275: (x,y) = (9.07923, 16.7046)
26276: (x,y) = (9.08016, 16.7049)
26277: (x,y) = (9.0793, 16.7055)
26278: (x,y) = (9.07932, 16.7065)
26279: (x,y) = (9.08031, 16.7066)
26280: (x,y) = (9.08004, 16.7075)
26281: (x,y) = (9.0797, 16.7085)
26282: (x,y) = (9.08007, 16.7094)
26283: (x,y) = (9.07938, 16.7101)
26284: (x,y) = (9.07986, 16.711)
26285: (x,y) = (9.07895, 16.7114)
26286: (x,y) = (9.07967, 16.7121)
26287: (x,y) = (9.08067, 16.7121)
26288: (x,y) = (9.08007, 16.7129)
26289: (x,y) = (9.0791, 16.7132)
26290: (x,y) = (9.07912, 16.7142)
26291: (x,y) = (9.07965, 16.715)
26292: (x,y) = (9.07974, 16.716)
26293: (x,y) = (9.08049, 16.7167)
26294: (x,y) = (9.07952, 16.7169)
26295: (x,y) = (9.08046, 16.7173)
26296: (x,y) = (9.07949, 16.7175)
26297: (x,y) = (9.08023, 16.7182)
26298: (x,y) = (9.07937, 16.7187)
26299: (x,y) = (9.08027, 16.7191)
26300: (x,y) = (9.07948, 16.7197)
26301: (x,y) = (9.07962, 16.7207)
26302: (x,y) = (9.07994, 16.7217)
26303: (x,y) = (9.07985, 16.7227)
26304: (x,y) = (9.07889, 16.7229)
26305: (x,y) = (9.07921, 16.7239)
26306: (x,y) = (9.07961, 16.7248)
26307: (x,y) = (9.08057, 16.725)
26308: (x,y) = (9.07996, 16.7258)
26309: (x,y) = (9.07897, 16.726)
26310: (x,y) = (9.07984, 16.7265)
26311: (x,y) = (9.07909, 16.7272)
26312: (x,y) = (9.08003, 16.7275)
26313: (x,y) = (9.07921, 16.7281)
26314: (x,y) = (9.07953, 16.7291)
26315: (x,y) = (9.07994, 16.73)
26316: (x,y) = (9.07947, 16.7309)
26317: (x,y) = (9.08019, 16.7315)
26318: (x,y) = (9.0796, 16.7324)
26319: (x,y) = (9.08055, 16.7327)
26320: (x,y) = (9.07995, 16.7335)
26321: (x,y) = (9.07918, 16.7341)
26322: (x,y) = (9.08018, 16.7341)
26323: (x,y) = (9.07976, 16.735)
26324: (x,y) = (9.08052, 16.7357)
26325: (x,y) = (9.08029, 16.7367)
26326: (x,y) = (9.08008, 16.7377)
26327: (x,y) = (9.07908, 16.7377)
26328: (x,y) = (9.08008, 16.7377)
26329: (x,y) = (9.07947, 16.7385)
26330: (x,y) = (9.07966, 16.7395)
26331: (x,y) = (9.08063, 16.7397)
26332: (x,y) = (9.08007, 16.7405)
26333: (x,y) = (9.07983, 16.7415)
26334: (x,y) = (9.07918, 16.7423)
26335: (x,y) = (9.0797, 16.7431)
26336: (x,y) = (9.08033, 16.7439)
26337: (x,y) = (9.08004, 16.7449)
26338: (x,y) = (9.07961, 16.7458)
26339: (x,y) = (9.08013, 16.7466)
26340: (x,y) = (9.07913, 16.7467)
26341: (x,y) = (9.08012, 16.7468)
26342: (x,y) = (9.07996, 16.7478)
26343: (x,y) = (9.079, 16.7481)
26344: (x,y) = (9.07957, 16.7489)
26345: (x,y) = (9.08034, 16.7495)
26346: (x,y) = (9.07936, 16.7497)
26347: (x,y) = (9.08003, 16.7505)
26348: (x,y) = (9.07969, 16.7514)
26349: (x,y) = (9.08068, 16.7516)
26350: (x,y) = (9.07981, 16.7521)
26351: (x,y) = (9.07909, 16.7528)
26352: (x,y) = (9.07928, 16.7537)
26353: (x,y) = (9.07977, 16.7546)
26354: (x,y) = (9.08033, 16.7554)
26355: (x,y) = (9.07933, 16.7555)
26356: (x,y) = (9.08033, 16.7555)
26357: (x,y) = (9.07976, 16.7563)
26358: (x,y) = (9.08055, 16.7569)
26359: (x,y) = (9.08054, 16.7579)
26360: (x,y) = (9.0805, 16.7589)
26361: (x,y) = (9.07965, 16.7594)
26362: (x,y) = (9.07988, 16.7604)
26363: (x,y) = (9.079, 16.7609)
26364: (x,y) = (9.0799, 16.7613)
26365: (x,y) = (9.07963, 16.7623)
26366: (x,y) = (9.0797, 16.7633)
26367: (x,y) = (9.08054, 16.7638)
26368: (x,y) = (9.07986, 16.7645)
26369: (x,y) = (9.07976, 16.7655)
26370: (x,y) = (9.07993, 16.7665)
26371: (x,y) = (9.07986, 16.7675)
26372: (x,y) = (9.07887, 16.7677)
26373: (x,y) = (9.07948, 16.7685)
26374: (x,y) = (9.07956, 16.7695)
26375: (x,y) = (9.08026, 16.7702)
26376: (x,y) = (9.0793, 16.7705)
26377: (x,y) = (9.07934, 16.7715)
26378: (x,y) = (9.07959, 16.7724)
26379: (x,y) = (9.08028, 16.7732)
26380: (x,y) = (9.08024, 16.7742)
26381: (x,y) = (9.07933, 16.7746)
26382: (x,y) = (9.08033, 16.7746)
26383: (x,y) = (9.07941, 16.775)
26384: (x,y) = (9.08018, 16.7756)
26385: (x,y) = (9.07921, 16.7759)
26386: (x,y) = (9.0802, 16.7759)
26387: (x,y) = (9.07946, 16.7766)
26388: (x,y) = (9.08012, 16.7774)
26389: (x,y) = (9.07914, 16.7776)
26390: (x,y) = (9.07994, 16.7782)
26391: (x,y) = (9.0795, 16.7791)
26392: (x,y) = (9.08033, 16.7796)
26393: (x,y) = (9.0795, 16.7802)
26394: (x,y) = (9.07967, 16.7812)
26395: (x,y) = (9.08037, 16.7819)
26396: (x,y) = (9.07937, 16.782)
26397: (x,y) = (9.08016, 16.7826)
26398: (x,y) = (9.07938, 16.7832)
26399: (x,y) = (9.07997, 16.7841)
26400: (x,y) = (9.07906, 16.7845)
26401: (x,y) = (9.08006, 16.7845)
26402: (x,y) = (9.07941, 16.7852)
26403: (x,y) = (9.08002, 16.786)
26404: (x,y) = (9.07932, 16.7867)
26405: (x,y) = (9.08009, 16.7874)
26406: (x,y) = (9.0798, 16.7883)
26407: (x,y) = (9.08057, 16.789)
26408: (x,y) = (9.08005, 16.7898)
26409: (x,y) = (9.08004, 16.7908)
26410: (x,y) = (9.07966, 16.7917)
26411: (x,y) = (9.08065, 16.7919)
26412: (x,y) = (9.08026, 16.7928)
26413: (x,y) = (9.07938, 16.7933)
26414: (x,y) = (9.08039, 16.7933)
26415: (x,y) = (9.07939, 16.7934)
26416: (x,y) = (9.08023, 16.7939)
26417: (x,y) = (9.07924, 16.7941)
26418: (x,y) = (9.07971, 16.795)
26419: (x,y) = (9.07981, 16.7959)
26420: (x,y) = (9.07971, 16.7969)
26421: (x,y) = (9.08003, 16.7979)
26422: (x,y) = (9.07979, 16.7989)
26423: (x,y) = (9.08041, 16.7996)
26424: (x,y) = (9.07997, 16.8005)
26425: (x,y) = (9.07925, 16.8012)
26426: (x,y) = (9.08025, 16.8012)
26427: (x,y) = (9.07973, 16.8021)
26428: (x,y) = (9.08023, 16.803)
26429: (x,y) = (9.07968, 16.8038)
26430: (x,y) = (9.08066, 16.8039)
26431: (x,y) = (9.08031, 16.8049)
26432: (x,y) = (9.07932, 16.805)
26433: (x,y) = (9.08027, 16.8053)
26434: (x,y) = (9.07936, 16.8057)
26435: (x,y) = (9.0795, 16.8067)
26436: (x,y) = (9.08017, 16.8075)
26437: (x,y) = (9.07924, 16.8078)
26438: (x,y) = (9.08024, 16.8079)
26439: (x,y) = (9.07932, 16.8083)
26440: (x,y) = (9.08022, 16.8087)
26441: (x,y) = (9.07928, 16.809)
26442: (x,y) = (9.07995, 16.8098)
26443: (x,y) = (9.0792, 16.8104)
